ID station_name Total_kmers FP_wo_rescue FP_with_rescue      Techno Expected_FP       ratio_FP_wo       ratio_FP_with       NB_kmers_seen_once ratio_kmer_seen_once_Expected_FP       NB_kmers_seen_twice ratio_kmer_seen_twice_Expected_FP       
set123 149SUR0CCKK11 28500578408 4750628124 6906793196 552526849                 hs2000 363082147                 19.02                 1.52                 4750628124 13.08                 6419929917 17.68
set124 149MES0CCKK11 30765154764 5544373947 7601611534 647425623                 hs2000 391931641                 19.4                 1.65                 5544373947 14.15                 7255324475 18.51
set125 150SUR0CCKK11 30853873688 4614060179 6642809716 461027990                 hs2000 393061873                 16.9                 1.17                 4614060179 11.74                 6200647767 15.78
set126 150DCM0CCKK11 29128580731 4312630766 5861121031 341547695                 hs2000 371082562                 15.79                 0.92                 4312630766 11.62                 5526121784 14.89
set127 151SUR0CCKK11 31559134770 4353973838 5862353820 418051641                 hs2000 402046522                 14.58                 1.04                 4353973838 10.83                 5533718455 13.76
set128 151DCM0CCKK11 29207378946 5653739459 7377436686 560725741                 hs2000 372086409                 19.83                 1.51                 5653739459 15.19                 7149660701 19.22
set129 152SUR0CCKK11 26424873303 4252331007 5644698781 380480061                 hs2000 336638773                 16.77                 1.13                 4252331007 12.63                 5321747055 15.81
set130 152ZZZ00CCKK11 31059956242 5031700327 6848292672 569089047                 hs2000 395687254                 17.31                 1.44                 5031700327 12.72                 6494304904 16.41
set131 152MES0CCKK11 27671181650 4735127424 6609810547 508057226                 hs2000 352516076                 18.75                 1.44                 4735127424 13.43                 6194769457 17.57
set132 23SUR0CCII11 12911028081 2219133054 3139208412 215092452                 gaIIx 435831830                 7.2                 0.49                 2219133054 5.09                 2792662093 6.41
set133 23DCM0CCII11 12839185485 2019672365 2903743544 163238726                 gaIIx 433406671                 6.7                 0.38                 2019672365 4.66                 2568881698 5.93
set134 30SUR0CCII11 38327461770 2113944055 4741635023 2029002732                 hs2000 488271393                 9.71                 4.16                 2113944055 4.33                 2651308894 5.43
set135 30DCM0CCII11 27754668821 2083824073 3034046498 203195864 UNDEF
set136 155SUR0CCKK11 32135879906 2645283522 3798788782 255007668                 hs2000 409393947                 9.28                 0.62                 2645283522 6.46                 3420566027 8.36
set137 155DCM0CCKK11 28882478960 3032008763 4194614780 311780233                 hs2500 2669875930                 1.57                 0.12                 3032008763 1.14                 3836096104 1.44
set138 155MES0CCKK11 29887573275 5045861480 6799288349 508976913                 hs2500 2762786137                 2.46                 0.18                 5045861480 1.83                 6499443926 2.35
set139 158DCM0CCKK11 24229222593 2333632727 3219474584 279559838                 hs2000 308667356                 10.43                 0.91                 2333632727 7.56                 2905936523 9.41
set140 158MES0CCKK11 23548836307 4229922053 5645285756 479575610                 hs2500 2176837775                 2.59                 0.22                 4229922053 1.94                 5291877848 2.43
set141 158SUR0CCKK11 32604757240 2349918552 3449351350 274278942                 hs2000 415367194                 8.3                 0.66                 2349918552 5.66                 3064846155 7.38
set142 163MES0CCKK11 35547870513 5570010497 7397465824 753429838                 hs2000 452860885                 16.33                 1.66                 5570010497 12.3                 7103053649 15.68
set143 163SUR0CCKK11 26249762695 2353228812 3406172251 302121964                 hs2500 2426509500                 1.4                 0.12                 2353228812 0.97                 2989655937 1.23
set144 168DCM0CCKK11 27445527608 2587089531 3814266350 414710383                 hs2000 349641364                 10.91                 1.19                 2587089531 7.4                 3350218742 9.58
set145 168IZZ0CCKK11 26176104878 1971244821 2911867039 201284712                 hs2500 2419700623                 1.2                 0.08                 1971244821 0.81                 2561097618 1.06
set146 168SUR0CCKK11 22851313777 1317861047 2045188293 167543122                 hs2500 2112359285                 0.97                 0.08                 1317861047 0.62                 1737559232 0.82
set147 173IZZ0CCKK11 25850571411 1733127818 2606915626 148486788                 hs2000 329322474                 7.92                 0.45                 1733127818 5.26                 2279797210 6.92
set148 173DCM0CCKK11 21441283107 1687398794 2587302817 129277869                 hs2500 1982017047                 1.31                 0.07                 1687398794 0.85                 2239529081 1.13
set149 173SUR0CCKK11 27764792032 1377447780 2052469664 119811890                 hs2000 353708622                 5.8                 0.34                 1377447780 3.89                 1786866325 5.05
set150 175SUR0CCKK11 28527771924 1135594630 1723964747 97017972                 hs2000 363428578                 4.74                 0.27                 1135594630 3.12                 1487748394 4.09
set151 175ZZZ0CCKK11 26546256997 3941628638 5373840371 435676001                 hs2000 338185136                 15.89                 1.29                 3941628638 11.66                 5000215269 14.79
set152 178SUR0CCKK11 27214096419 1751324058 2612128034 197770436                 hs2500 2515651827                 1.04                 0.08                 1751324058 0.7                 2283014778 0.91
set153 180SUR0CCKK11 24665393264 1974196021 2861557515 360814561                 hs2000 314223937                 9.11                 1.15                 1974196021 6.28                 2474019738 7.87
set154 180ZZZ0CCKK11 30752012517 2668835665 3797968749 347736254                 hs2000 391764216                 9.69                 0.89                 2668835665 6.81                 3417522138 8.72
set155 188DCM0CCKK11 27385001459 1880237198 2835274918 164435530                 hs2000 348870293                 8.13                 0.47                 1880237198 5.39                 2483936117 7.12
set156 188SUR0CCKK11 32799758643 1380719225 2126072917 136006476                 hs2000 417851408                 5.09                 0.33                 1380719225 3.3                 1833682780 4.39
set157 189DCM0CCKK11 22925667537 1887514198 2719498894 280830980                 hs2000 292060760                 9.31                 0.96                 1887514198 6.46                 2363087423 8.09
set158 189MES0CCKK11 26026021918 4021701759 5508216740 475151753                 hs2000 331557619                 16.61                 1.43                 4021701759 12.13                 5121664226 15.45
set159 189SUR0CCKK11 26356556451 1719361374 2586424638 224017333                 hs2000 335768453                 7.7                 0.67                 1719361374 5.12                 2234219149 6.65
set160 191SUR0CCKK11 27703550144 3686137687 5287747269 619841434                 hs2000 352928433                 14.98                 1.76                 3686137687 10.44                 4783621410 13.55
set161 193SUR0CCKK11 26287129797 2357669249 3368164101 302983621                 hs2000 334883994                 10.06                 0.9                 2357669249 7.04                 2997772827 8.95
set162 194DCM0CCKK11 32571406156 2094500834 3143450045 233505812                 hs2000 414942319                 7.58                 0.56                 2094500834 5.05                 2765197714 6.66
set163 194SUR0CCKK11 33920134517 2698423997 4135205482 430997916                 hs2000 432124398                 9.57                 1.0                 2698423997 6.24                 3611871881 8.36
set164 196SUR0CCKK11 29232114355 2103266241 3333873364 284209166                 hs2000 372401525                 8.95                 0.76                 2103266241 5.65                 2881443151 7.74
set165 201DCM0CCKK11 33084163994 2702057912 3716858727 321217623                 hs2000 421474580                 8.82                 0.76                 2702057912 6.41                 3373175075 8.0
set166 201MES0CCKK11 26506245845 4361450506 5872333129 582758916                 hs2000 337675416                 17.39                 1.73                 4361450506 12.92                 5452411855 16.15
set167 201SUR0CCKK11 38980678586 2550879300 3613188241 297429573                 hs2000 496593027                 7.28                 0.6                 2550879300 5.14                 3251886057 6.55
set168 205MES0CCKK11 29182601862 3704491631 5249416196 488723962                 hs2000 371770762                 14.12                 1.31                 3704491631 9.96                 4794414880 12.9
set169 205SUR0CCKK11 31547780239 1566324622 2329430145 139481871                 hs2000 401901871                 5.8                 0.35                 1566324622 3.9                 2039870591 5.08
set170 206MES0CCKK11 31446417566 3380659010 5333716904 503916249                 hs2000 400610565                 13.31                 1.26                 3380659010 8.44                 4719920556 11.78
set171 206SUR0CCKK11 28575743520 2367132965 3311620235 280685836                 hs2000 364039711                 9.1                 0.77                 2367132965 6.5                 2970597071 8.16
set172 208SUR0CCKK11 28207982590 1352063554 2051046641 116255122                 hs2000 359354633                 5.71                 0.32                 1352063554 3.76                 1781075863 4.96
set173 209MES0CCKK11 26151705519 3372150561 4779642457 372186444                 hs2000 333158761                 14.35                 1.12                 3372150561 10.12                 4352716243 13.06
set174 209SUR0CCKK11 24027298811 1933690206 2953248148 185322280                 hs2000 306094954                 9.65                 0.61                 1933690206 6.32                 2575176043 8.41
set175 210MES0CCKK11 26238861176 4025708938 5268290982 435600262                 hs2000 334269078                 15.76                 1.3                 4025708938 12.04                 4966108315 14.86
set176 210SUR0CCKK11 26024626408 2672407520 3757602512 271887376                 hs2000 331539841                 11.33                 0.82                 2672407520 8.06                 3407827480 10.28
set177 7DCM0CCII11 13675204411 1858822006 2759639355 132637900                 hs2000 174214800                 15.84                 0.76                 1858822006 10.67                 2422594795 13.91
set178 9SUR0CCII11 38532109434 5471333409 7405948083 914361840                 hs2000 490878495                 15.09                 1.86                 5471333409 11.15                 6953746765 14.17
set179 9DCM0CCII11 33051041973 3109875348 4460386935 278556067                 hs2000 421052623                 10.59                 0.66                 3109875348 7.39                 4077723268 9.68
set180 41SUR0BBCC11 4358095315 668227001 1021986149 57629820                 hs2000 55519806                 18.41                 1.04                 668227001 12.04                 862867692 15.54
set181 36SUR0BBCC11 3519450403 518021042 741652121 34519942                 hs2000 44835918                 16.54                 0.77                 518021042 11.55                 641487218 14.31
set182 38SUR0BBCC11 5174458703 656587864 984010603 49625907                 hs2000 65919840                 14.93                 0.75                 656587864 9.96                 839003565 12.73
set183 39SUR0BBCC11 3667858887 653782369 959645988 45385762                 hs2000 46726563                 20.54                 0.97                 653782369 13.99                 823285862 17.62
set184 34SUR0BBCC11 16625298731 1647963187 2312006014 155957472                 hs2000 211797426                 10.92                 0.74                 1647963187 7.78                 2063456230 9.74
